,FPR,TPR,FNR,TNR
0,0.014152785755313039,0.13909305228123703,0.860906948,0.9858472142446869
1,0.013463526708788053,0.13382332547496878,0.8661766745250312,0.986536473
2,0.028374497415278574,0.228817085,0.771182915,0.9716255025847215
3,0.011533601378518093,0.12328387186243239,0.8767161281375676,0.9884663986214819
4,0.011165996553704767,0.11912356122590484,0.8808764387740952,0.9888340034462952
5,0.023756461803561172,0.19830814034114552,0.8016918596588545,0.9762435381964388
6,0.028535324526134404,0.23048120926362503,0.769518791,0.9714646754738656
7,0.012360712234348075,0.12619608930800164,0.8738039106919984,0.9876392877656519
8,0.025663411832280297,0.20940230203855226,0.7905976979614477,0.9743365881677197
9,0.020103388856978748,0.180141451,0.819858549,0.9798966111430213
10,0.020333141872487075,0.1755651088614617,0.8244348911385383,0.979666858
11,0.013486502010338885,0.13202052419914023,0.8679794758008598,0.9865134979896611
12,0.030143595634692707,0.22937179309388434,0.7706282069061157,0.9698564043653073
13,0.019000574,0.17293024545832758,0.8270697545416724,0.9809994256174612
14,0.017208500861573807,0.15559561780612952,0.8444043821938705,0.9827914991384262
15,0.021183228,0.1862432394952156,0.8137567605047844,0.9788167719701321
16,0.025295807,0.20732214672028848,0.7926778532797115,0.9747041929925331
17,0.017208500861573807,0.16044931354874492,0.8395506864512551,0.9827914991384262
18,0.019735784032165422,0.1754264318402441,0.8245735681597559,0.9802642159678345
19,0.020057438253877083,0.17764526417972537,0.8223547358202746,0.9799425617461229
0,0.016680069,0.1553182637636944,0.8446817362363056,0.9833199310740953
1,0.018839747,0.1650256552489252,0.8349743447510748,0.9811602527283171
2,0.024859276,0.20108168076549715,0.7989183192345028,0.9751407237219989
3,0.012498564043653073,0.13007904590209407,0.8699209540979059,0.9875014359563469
4,0.013371625502584722,0.13091110802939954,0.8690888919706005,0.9866283744974153
5,0.014451464675473865,0.13826099015393145,0.8617390098460685,0.9855485353245261
6,0.015094773118897186,0.14880044376646795,0.851199556,0.9849052268811028
7,0.014612291786329695,0.14214394674802389,0.8578560532519761,0.9853877082136703
8,0.007742677,0.092913604,0.9070863957842186,0.9922573233773694
9,0.015232624928202182,0.1469976424906393,0.8530023575093607,0.9847673750717978
10,0.025433659,0.20621273055054778,0.7937872694494522,0.974566341
11,0.017093624353819645,0.158785189,0.841214811,0.9829063756461803
12,0.015715106260769673,0.1518513382332547,0.8481486617667453,0.9842848937392303
13,0.02244687,0.188462072,0.811537928,0.9775531303848363
14,0.014336588167719702,0.1410345305782832,0.8589654694217168,0.9856634118322803
15,0.03276278,0.24587435861877682,0.7541256413812232,0.9672372199885123
16,0.015898908673176334,0.14796838163916237,0.8520316183608376,0.9841010913268237
17,0.016358414704192994,0.15240604631812504,0.847593954,0.983641585
18,0.030281447443997703,0.2289557620302316,0.7710442379697684,0.9697185525560023
19,0.026766226306720275,0.21286922756899185,0.7871307724310082,0.9732337736932797
0,0.010499712808730615,0.11232838718624327,0.8876716128137567,0.9895002871912694
1,0.017622056289488798,0.16031063652752742,0.8396893634724726,0.9823779437105112
2,0.025364733,0.2017750658715851,0.7982249341284149,0.9746352670878805
3,0.028259620907524412,0.22382471224518097,0.776175288,0.9717403790924756
4,0.018472142446869615,0.1625294688670087,0.8374705311329913,0.9815278575531304
5,0.011878230901780586,0.12869227568991815,0.8713077243100819,0.9881217690982194
6,0.012613440551407238,0.13091110802939954,0.8690888919706005,0.9873865594485928
7,0.016932797242963815,0.1601719595063098,0.8398280404936902,0.9830672027570362
8,0.013371625502584722,0.12633476632921925,0.8736652336707807,0.9866283744974153
9,0.014359563469270534,0.1411732075995008,0.8588267924004992,0.9856404365307294
