,FPR,TPR,FNR,TNR
0,0.139910695,0.544333076,0.455666924,0.860089305
1,0.076121624,0.437933693,0.562066307,0.923878376
2,0.136295981,0.543562066,0.456437934,0.863704019
3,0.155857963,0.561295297,0.438704703,0.844142037
4,0.122475016,0.525828836,0.474171164,0.877524984
5,0.122687646,0.531996916,0.468003084,0.877312354
6,0.129704444,0.533538936,0.466461064,0.870295556
7,0.132893898,0.530454896,0.469545104,0.867106102
8,0.115458218,0.513492675,0.486507325,0.884541782
9,0.095258346,0.481881264,0.518118736,0.904741654
10,0.100361471,0.494988435,0.505011565,0.899638529
11,0.100361471,0.493446415,0.506553585,0.899638529
12,0.099936211,0.496530455,0.503469545,0.900063789
13,0.102913034,0.494217425,0.505782575,0.897086966
14,0.07250691,0.447185813,0.552814187,0.92749309
15,0.099723581,0.479568234,0.520431766,0.900276419
16,0.129491814,0.533538936,0.466461064,0.870508186
17,0.123750797,0.531225906,0.468774094,0.876249203
18,0.137359132,0.544333076,0.455666924,0.862640868
19,0.114607697,0.515034695,0.484965305,0.885392303
20,0.135658091,0.539707016,0.460292984,0.864341909
21,0.085052094,0.469545104,0.530454896,0.914947906
22,0.092919413,0.473400154,0.526599846,0.907080587
23,0.107378269,0.505011565,0.494988435,0.892621731
24,0.110992983,0.505782575,0.494217425,0.889007017
25,0.118222411,0.518889746,0.481110254,0.881777589
26,0.103125664,0.492675405,0.507324595,0.896874336
27,0.106527748,0.497301465,0.502698535,0.893472252
28,0.105889858,0.498843485,0.501156515,0.894110142
29,0.139485435,0.548188126,0.451811874,0.860514565
30,0.102700404,0.492675405,0.507324595,0.897299596
31,0.112906655,0.506553585,0.493446415,0.887093345
32,0.12608973,0.527370856,0.472629144,0.87391027
33,0.097384648,0.486507325,0.513492675,0.902615352
34,0.094833085,0.484965305,0.515034695,0.905166915
35,0.111843504,0.508095605,0.491904395,0.888156496
36,0.097597278,0.495759445,0.504240555,0.902402722
37,0.125239209,0.536622976,0.463377024,0.874760791
38,0.08143738,0.462606014,0.537393986,0.91856262
39,0.079311078,0.453353894,0.546646106,0.920688922
40,0.111843504,0.512721665,0.487278335,0.888156496
41,0.106315118,0.504240555,0.495759445,0.893684882
42,0.111843504,0.506553585,0.493446415,0.888156496
43,0.152243249,0.560524287,0.439475713,0.847756751
44,0.119710823,0.511950655,0.488049345,0.880289177
45,0.122900276,0.518118736,0.481881264,0.877099724
46,0.110780353,0.504240555,0.495759445,0.889219647
47,0.104188816,0.502698535,0.497301465,0.895811184
48,0.10780353,0.507324595,0.492675405,0.89219647
49,0.116096109,0.515034695,0.484965305,0.883903891
0,0.094407825,0.480339244,0.519660756,0.905592175
1,0.111418244,0.509637625,0.490362375,0.888581756
2,0.109291941,0.507324595,0.492675405,0.890708059
3,0.111418244,0.506553585,0.493446415,0.888581756
4,0.132468637,0.534309946,0.465690054,0.867531363
5,0.113331916,0.515805705,0.484194295,0.886668084
6,0.091218371,0.475713184,0.524286816,0.908781629
7,0.076334255,0.450269854,0.549730146,0.923665745
8,0.104826706,0.494217425,0.505782575,0.895173294
9,0.178609398,0.585196608,0.414803392,0.821390602
10,0.122049755,0.526599846,0.473400154,0.877950245
11,0.110780353,0.510408635,0.489591365,0.889219647
12,0.113969807,0.521202776,0.478797224,0.886030193
13,0.096959388,0.488820355,0.511179645,0.903040612
14,0.102487774,0.493446415,0.506553585,0.897512226
15,0.096534127,0.481110254,0.518889746,0.903465873
16,0.092919413,0.481110254,0.518889746,0.907080587
17,0.123112907,0.528141866,0.471858134,0.876887093
18,0.093982564,0.479568234,0.520431766,0.906017436
19,0.092281522,0.481881264,0.518118736,0.907718478
20,0.112056134,0.508866615,0.491133385,0.887943866
21,0.094407825,0.488820355,0.511179645,0.905592175
22,0.105677227,0.501927525,0.498072475,0.894322773
23,0.110142462,0.507324595,0.492675405,0.889857538
24,0.156070593,0.561295297,0.438704703,0.843929407
25,0.083988943,0.468003084,0.531996916,0.916011057
26,0.097809909,0.488820355,0.511179645,0.902190091
27,0.119923453,0.521202776,0.478797224,0.880076547
28,0.109717202,0.508095605,0.491904395,0.890282798
29,0.106527748,0.499614495,0.500385505,0.893472252
30,0.093557304,0.475713184,0.524286816,0.906442696
31,0.106315118,0.495759445,0.504240555,0.893684882
32,0.111630874,0.506553585,0.493446415,0.888369126
33,0.135870721,0.532767926,0.467232074,0.864129279
34,0.107590899,0.498072475,0.501927525,0.892409101
35,0.123112907,0.529683886,0.470316114,0.876887093
36,0.123325537,0.529683886,0.470316114,0.876674463
37,0.100148841,0.491133385,0.508866615,0.899851159
38,0.111418244,0.508095605,0.491904395,0.888581756
39,0.116308739,0.519660756,0.480339244,0.883691261
40,0.113119286,0.507324595,0.492675405,0.886880714
41,0.093982564,0.481881264,0.518118736,0.906017436
42,0.106315118,0.498843485,0.501156515,0.893684882
43,0.116521369,0.512721665,0.487278335,0.883478631
44,0.118435041,0.514263685,0.485736315,0.881564959
45,0.104188816,0.498843485,0.501156515,0.895811184
46,0.127152881,0.535080956,0.464919044,0.872847119
47,0.063576441,0.414032382,0.585967618,0.936423559
48,0.110992983,0.502698535,0.497301465,0.889007017
49,0.112056134,0.509637625,0.490362375,0.887943866
