,FPR,TPR,FNR,TNR
0,0.03398248594954908,0.368421052631579,0.631578947368421,0.9660175140504509
1,0.034505293425695985,0.3836032388663968,0.6163967611336032,0.965494706574304
2,0.03620441772317344,0.39372469635627527,0.6062753036437247,0.9637955822768266
3,0.0335903803424389,0.3856275303643725,0.6143724696356275,0.9664096196575611
4,0.04234740556789962,0.43016194331983804,0.569838056680162,0.9576525944321004
5,0.041824598091752714,0.4271255060728745,0.5728744939271255,0.9581754019082472
6,0.03398248594954908,0.38866396761133604,0.611336032388664,0.9660175140504509
7,0.017252646712847992,0.2732793522267206,0.7267206477732794,0.982747353287152
8,0.024702653247941447,0.3147773279352226,0.6852226720647774,0.9752973467520586
9,0.03855705136583453,0.38866396761133604,0.611336032388664,0.9614429486341655
10,0.03372108221147562,0.38056680161943324,0.6194331983805668,0.9662789177885244
11,0.04522284668670762,0.46356275303643724,0.5364372469635628,0.9547771533132924
12,0.028362305580969808,0.3350202429149798,0.6649797570850202,0.9716376944190301
13,0.06077636910207816,0.5293522267206479,0.4706477732793522,0.9392236308979218
14,0.03947196444909162,0.42105263157894735,0.5789473684210527,0.9605280355509084
15,0.03149915043785126,0.38056680161943324,0.6194331983805668,0.9685008495621488
16,0.03999477192523853,0.3997975708502024,0.6002024291497976,0.9600052280747615
17,0.03162985230688799,0.35627530364372473,0.6437246963562753,0.968370147693112
18,0.03855705136583453,0.42206477732793524,0.5779352226720648,0.9614429486341655
19,0.032152659783034894,0.37044534412955465,0.6295546558704453,0.9678473402169651
20,0.03764213828257744,0.41396761133603244,0.5860323886639676,0.9623578617174225
21,0.018036857927068356,0.26113360323886636,0.7388663967611336,0.9819631420729317
22,0.031237746699777805,0.35323886639676116,0.6467611336032388,0.9687622533002221
23,0.035943013985099984,0.3775303643724697,0.6224696356275303,0.9640569860149
24,0.026663181283492356,0.33704453441295545,0.6629554655870445,0.9733368187165077
25,0.040386877532348715,0.3997975708502024,0.6002024291497976,0.9596131224676513
26,0.025225460724088353,0.31376518218623484,0.6862348178137652,0.9747745392759116
27,0.03777284015161417,0.4068825910931174,0.5931174089068826,0.9622271598483858
28,0.039341262580054895,0.40485829959514175,0.5951417004048583,0.9606587374199451
29,0.04195529996078944,0.4311740890688259,0.5688259109311741,0.9580447000392106
30,0.03515880277087963,0.38663967611336036,0.6133603238866396,0.9648411972291204
31,0.030976342961704352,0.3674089068825911,0.6325910931174089,0.9690236570382956
32,0.031237746699777805,0.3512145748987854,0.6487854251012146,0.9687622533002221
33,0.02025878970069272,0.2773279352226721,0.7226720647773279,0.9797412102993073
34,0.0350281009018429,0.38056680161943324,0.6194331983805668,0.9649718990981571
35,0.03607371585413671,0.40283400809716596,0.597165991902834,0.9639262841458633
36,0.041693896222715986,0.4078947368421053,0.5921052631578947,0.958306103777284
37,0.0307149392236309,0.32995951417004044,0.6700404858299596,0.9692850607763691
38,0.032806169128218536,0.3582995951417004,0.6417004048582996,0.9671938308717815
39,0.03332897660436544,0.3663967611336032,0.6336032388663968,0.9666710233956346
40,0.027447392497712716,0.3390688259109311,0.6609311740890689,0.9725526075022873
41,0.03476669716376944,0.3836032388663968,0.6163967611336032,0.9652333028362305
42,0.035681610247026534,0.3825910931174089,0.6174089068825911,0.9643183897529735
43,0.027185988759639262,0.3491902834008097,0.6508097165991903,0.9728140112403607
44,0.0350281009018429,0.3846153846153846,0.6153846153846154,0.9649718990981571
45,0.03751143641354071,0.3836032388663968,0.6163967611336032,0.9624885635864593
46,0.021827212129133446,0.2854251012145749,0.7145748987854251,0.9781727878708666
47,0.03476669716376944,0.3846153846153846,0.6153846153846154,0.9652333028362305
48,0.04104038687753235,0.4058704453441295,0.5941295546558705,0.9589596131224677
49,0.01320088877270945,0.20647773279352222,0.7935222672064778,0.9867991112272906
