,FPR,TPR,FNR,TNR
0,0.165,0.654,0.346,0.835
1,0.155,0.6639999999999999,0.336,0.845
2,0.18166666666666667,0.6759999999999999,0.324,0.8183333333333334
3,0.09066666666666667,0.563,0.437,0.9093333333333333
4,0.10166666666666667,0.5800000000000001,0.42,0.8983333333333333
5,0.20833333333333334,0.7170000000000001,0.283,0.7916666666666666
6,0.043,0.42300000000000004,0.577,0.957
7,0.06933333333333333,0.526,0.474,0.9306666666666666
8,0.14866666666666667,0.622,0.378,0.8513333333333333
9,0.11466666666666667,0.598,0.402,0.8853333333333333
10,0.07166666666666667,0.5369999999999999,0.463,0.9283333333333333
11,0.077,0.531,0.469,0.923
12,0.11433333333333333,0.644,0.356,0.8856666666666667
13,0.11666666666666667,0.593,0.407,0.8833333333333333
14,0.11766666666666667,0.653,0.347,0.8823333333333333
15,0.047,0.40800000000000003,0.592,0.953
16,0.09,0.5469999999999999,0.453,0.91
17,0.15,0.6759999999999999,0.324,0.85
18,0.104,0.602,0.398,0.896
19,0.071,0.514,0.486,0.929
20,0.16533333333333333,0.6599999999999999,0.34,0.8346666666666667
21,0.059,0.492,0.508,0.9410000000000001
22,0.14433333333333334,0.6599999999999999,0.34,0.8556666666666667
23,0.119,0.614,0.386,0.881
24,0.10033333333333333,0.5720000000000001,0.428,0.8996666666666666
25,0.08466666666666667,0.5349999999999999,0.465,0.9153333333333333
26,0.09366666666666666,0.594,0.406,0.9063333333333333
27,0.06666666666666667,0.517,0.483,0.9333333333333333
28,0.09366666666666666,0.591,0.409,0.9063333333333333
29,0.10233333333333333,0.5920000000000001,0.408,0.8976666666666666
30,0.09366666666666666,0.5820000000000001,0.418,0.9063333333333333
31,0.11266666666666666,0.603,0.397,0.8873333333333333
32,0.28733333333333333,0.719,0.281,0.7126666666666667
33,0.08866666666666667,0.581,0.419,0.9113333333333333
34,0.11766666666666667,0.616,0.384,0.8823333333333333
35,0.06066666666666667,0.493,0.507,0.9393333333333334
36,0.10533333333333333,0.609,0.391,0.8946666666666667
37,0.08233333333333333,0.5640000000000001,0.436,0.9176666666666666
38,0.08033333333333334,0.536,0.464,0.9196666666666666
39,0.092,0.524,0.476,0.908
40,0.09133333333333334,0.565,0.435,0.9086666666666666
41,0.169,0.681,0.319,0.831
42,0.06066666666666667,0.496,0.504,0.9393333333333334
43,0.16666666666666666,0.629,0.371,0.8333333333333334
44,0.09466666666666666,0.54,0.46,0.9053333333333333
45,0.094,0.573,0.427,0.906
46,0.09233333333333334,0.5680000000000001,0.432,0.9076666666666666
47,0.17366666666666666,0.7070000000000001,0.293,0.8263333333333334
48,0.142,0.579,0.421,0.858
49,0.11566666666666667,0.642,0.358,0.8843333333333333
50,0.168,0.7010000000000001,0.299,0.832
51,0.042,0.42000000000000004,0.58,0.958
52,0.10366666666666667,0.601,0.399,0.8963333333333333
53,0.15466666666666667,0.6819999999999999,0.318,0.8453333333333333
54,0.16433333333333333,0.6779999999999999,0.322,0.8356666666666667
55,0.11466666666666667,0.618,0.382,0.8853333333333333
56,0.24233333333333335,0.704,0.296,0.7576666666666667
57,0.084,0.515,0.485,0.916
58,0.16933333333333334,0.7,0.3,0.8306666666666667
59,0.11866666666666667,0.624,0.376,0.8813333333333333
60,0.11433333333333333,0.629,0.371,0.8856666666666667
61,0.154,0.642,0.358,0.846
62,0.16,0.5900000000000001,0.41,0.84
63,0.25833333333333336,0.769,0.231,0.7416666666666667
64,0.30333333333333334,0.78,0.22,0.6966666666666667
65,0.07033333333333333,0.52,0.48,0.9296666666666666
66,0.09833333333333333,0.5840000000000001,0.416,0.9016666666666666
67,0.053,0.43400000000000005,0.566,0.947
68,0.19066666666666668,0.687,0.313,0.8093333333333333
69,0.09966666666666667,0.552,0.448,0.9003333333333333
70,0.09133333333333334,0.515,0.485,0.9086666666666666
71,0.122,0.623,0.377,0.878
72,0.16333333333333333,0.6990000000000001,0.301,0.8366666666666667
73,0.050666666666666665,0.43400000000000005,0.566,0.9493333333333334
74,0.08366666666666667,0.542,0.458,0.9163333333333333
75,0.07333333333333333,0.502,0.498,0.9266666666666666
76,0.11333333333333333,0.622,0.378,0.8866666666666667
77,0.136,0.602,0.398,0.864
78,0.139,0.657,0.343,0.861
79,0.13766666666666666,0.651,0.349,0.8623333333333334
80,0.2926666666666667,0.773,0.227,0.7073333333333334
81,0.12966666666666668,0.6679999999999999,0.332,0.8703333333333333
82,0.21433333333333332,0.72,0.28,0.7856666666666667
83,0.096,0.607,0.393,0.904
84,0.154,0.641,0.359,0.846
85,0.06333333333333334,0.501,0.499,0.9366666666666666
86,0.07733333333333334,0.536,0.464,0.9226666666666666
87,0.08833333333333333,0.55,0.45,0.9116666666666666
88,0.11533333333333333,0.623,0.377,0.8846666666666667
89,0.14,0.64,0.36,0.86
90,0.063,0.484,0.516,0.937
91,0.068,0.488,0.512,0.9319999999999999
92,0.129,0.631,0.369,0.871
93,0.19,0.692,0.308,0.81
94,0.105,0.575,0.425,0.895
95,0.07066666666666667,0.498,0.502,0.9293333333333333
96,0.123,0.519,0.481,0.877
97,0.11033333333333334,0.593,0.407,0.8896666666666666
98,0.23333333333333334,0.743,0.257,0.7666666666666666
99,0.07433333333333333,0.504,0.496,0.9256666666666666
