,FPR,TPR,FNR,TNR
0,0.13366666666666666,0.634,0.366,0.8663333333333334
1,0.06666666666666667,0.516,0.484,0.9333333333333333
2,0.043666666666666666,0.43799999999999994,0.562,0.9563333333333334
3,0.06733333333333333,0.503,0.497,0.9326666666666666
4,0.13366666666666666,0.634,0.366,0.8663333333333334
5,0.15566666666666668,0.653,0.347,0.8443333333333334
6,0.08733333333333333,0.55,0.45,0.9126666666666666
7,0.07833333333333334,0.515,0.485,0.9216666666666666
8,0.31766666666666665,0.788,0.212,0.6823333333333333
9,0.049666666666666665,0.44999999999999996,0.55,0.9503333333333334
10,0.097,0.563,0.437,0.903
11,0.20266666666666666,0.6799999999999999,0.32,0.7973333333333333
12,0.123,0.617,0.383,0.877
13,0.07033333333333333,0.525,0.475,0.9296666666666666
14,0.09366666666666666,0.565,0.435,0.9063333333333333
15,0.174,0.683,0.317,0.8260000000000001
16,0.058333333333333334,0.506,0.494,0.9416666666666667
17,0.05566666666666667,0.484,0.516,0.9443333333333334
18,0.07,0.525,0.475,0.9299999999999999
19,0.11633333333333333,0.621,0.379,0.8836666666666667
20,0.06633333333333333,0.522,0.478,0.9336666666666666
21,0.07666666666666666,0.518,0.482,0.9233333333333333
22,0.07133333333333333,0.497,0.503,0.9286666666666666
23,0.09866666666666667,0.5900000000000001,0.41,0.9013333333333333
24,0.34833333333333333,0.825,0.175,0.6516666666666666
25,0.13033333333333333,0.625,0.375,0.8696666666666667
26,0.22633333333333333,0.722,0.278,0.7736666666666667
27,0.09633333333333334,0.519,0.481,0.9036666666666666
28,0.13066666666666665,0.643,0.357,0.8693333333333333
29,0.12733333333333333,0.649,0.351,0.8726666666666667
30,0.12366666666666666,0.633,0.367,0.8763333333333333
31,0.15133333333333332,0.6679999999999999,0.332,0.8486666666666667
32,0.183,0.712,0.288,0.817
33,0.022333333333333334,0.30100000000000005,0.699,0.9776666666666667
34,0.18666666666666668,0.719,0.281,0.8133333333333334
35,0.142,0.625,0.375,0.858
36,0.332,0.764,0.236,0.6679999999999999
37,0.084,0.502,0.498,0.916
38,0.16166666666666665,0.6759999999999999,0.324,0.8383333333333334
39,0.09266666666666666,0.5469999999999999,0.453,0.9073333333333333
40,0.13133333333333333,0.642,0.358,0.8686666666666667
41,0.257,0.754,0.246,0.743
42,0.16633333333333333,0.6970000000000001,0.303,0.8336666666666667
43,0.07766666666666666,0.523,0.477,0.9223333333333333
44,0.104,0.585,0.415,0.896
45,0.11066666666666666,0.618,0.382,0.8893333333333333
46,0.11666666666666667,0.604,0.396,0.8833333333333333
47,0.215,0.745,0.255,0.785
48,0.08666666666666667,0.532,0.468,0.9133333333333333
49,0.052333333333333336,0.44399999999999995,0.556,0.9476666666666667
50,0.119,0.585,0.415,0.881
51,0.07966666666666666,0.5429999999999999,0.457,0.9203333333333333
52,0.10466666666666667,0.579,0.421,0.8953333333333333
53,0.12466666666666666,0.5800000000000001,0.42,0.8753333333333333
54,0.061,0.502,0.498,0.9390000000000001
55,0.07333333333333333,0.506,0.494,0.9266666666666666
56,0.11133333333333334,0.622,0.378,0.8886666666666667
57,0.10433333333333333,0.558,0.442,0.8956666666666666
58,0.15133333333333332,0.661,0.339,0.8486666666666667
59,0.10533333333333333,0.613,0.387,0.8946666666666667
60,0.08666666666666667,0.567,0.433,0.9133333333333333
61,0.091,0.5800000000000001,0.42,0.909
62,0.086,0.5429999999999999,0.457,0.914
63,0.11566666666666667,0.633,0.367,0.8843333333333333
64,0.191,0.669,0.331,0.8089999999999999
65,0.159,0.655,0.345,0.841
66,0.15366666666666667,0.643,0.357,0.8463333333333334
67,0.20266666666666666,0.7070000000000001,0.293,0.7973333333333333
68,0.06733333333333333,0.52,0.48,0.9326666666666666
69,0.06933333333333333,0.489,0.511,0.9306666666666666
70,0.192,0.7010000000000001,0.299,0.808
71,0.06466666666666666,0.487,0.513,0.9353333333333333
72,0.115,0.591,0.409,0.885
73,0.20833333333333334,0.7110000000000001,0.289,0.7916666666666666
74,0.148,0.652,0.348,0.852
75,0.09433333333333334,0.5609999999999999,0.439,0.9056666666666666
76,0.12533333333333332,0.629,0.371,0.8746666666666667
77,0.059333333333333335,0.46099999999999997,0.539,0.9406666666666667
78,0.13433333333333333,0.611,0.389,0.8656666666666667
79,0.060333333333333336,0.482,0.518,0.9396666666666667
80,0.055,0.47,0.53,0.945
81,0.20533333333333334,0.727,0.273,0.7946666666666666
82,0.19166666666666668,0.692,0.308,0.8083333333333333
83,0.145,0.615,0.385,0.855
84,0.13966666666666666,0.633,0.367,0.8603333333333334
85,0.11266666666666666,0.616,0.384,0.8873333333333333
86,0.13466666666666666,0.6659999999999999,0.334,0.8653333333333333
87,0.173,0.696,0.304,0.827
88,0.11533333333333333,0.613,0.387,0.8846666666666667
89,0.068,0.505,0.495,0.9319999999999999
90,0.269,0.773,0.227,0.731
91,0.19233333333333333,0.714,0.286,0.8076666666666666
92,0.086,0.5429999999999999,0.457,0.914
93,0.111,0.565,0.435,0.889
94,0.11966666666666667,0.604,0.396,0.8803333333333333
95,0.248,0.716,0.284,0.752
96,0.18566666666666667,0.681,0.319,0.8143333333333334
97,0.06566666666666666,0.474,0.526,0.9343333333333333
98,0.16666666666666666,0.655,0.345,0.8333333333333334
99,0.081,0.558,0.442,0.919
