,FPR,TPR,FNR,TNR
0,0.021,0.371,0.629,0.979
1,0.004,0.14500000000000002,0.855,0.996
2,0.0013333333333333333,0.09399999999999997,0.906,0.9986666666666667
3,0.004333333333333333,0.17200000000000004,0.828,0.9956666666666667
4,0.016666666666666666,0.281,0.719,0.9833333333333333
5,0.005,0.18899999999999995,0.811,0.995
6,0.009,0.243,0.757,0.991
7,0.0013333333333333333,0.121,0.879,0.9986666666666667
8,0.006,0.18999999999999995,0.81,0.994
9,0.007666666666666666,0.238,0.762,0.9923333333333333
10,0.016666666666666666,0.239,0.761,0.9833333333333333
11,0.007666666666666666,0.235,0.765,0.9923333333333333
12,0.004,0.14500000000000002,0.855,0.996
13,0.0033333333333333335,0.14,0.86,0.9966666666666667
14,0.017666666666666667,0.31200000000000006,0.688,0.9823333333333333
15,0.009,0.22299999999999998,0.777,0.991
16,0.005,0.15300000000000002,0.847,0.995
17,0.011,0.267,0.733,0.989
18,0.004333333333333333,0.15300000000000002,0.847,0.9956666666666667
19,0.006333333333333333,0.17900000000000005,0.821,0.9936666666666667
20,0.0023333333333333335,0.09999999999999998,0.9,0.9976666666666667
21,0.009666666666666667,0.24,0.76,0.9903333333333333
22,0.007,0.22399999999999998,0.776,0.993
23,0.009333333333333334,0.238,0.762,0.9906666666666667
24,0.008333333333333333,0.22099999999999997,0.779,0.9916666666666667
25,0.0033333333333333335,0.17500000000000004,0.825,0.9966666666666667
26,0.010666666666666666,0.239,0.761,0.9893333333333333
27,0.004333333333333333,0.14800000000000002,0.852,0.9956666666666667
28,0.005666666666666667,0.15700000000000003,0.843,0.9943333333333333
29,0.015666666666666666,0.28500000000000003,0.715,0.9843333333333333
30,0.014,0.28400000000000003,0.716,0.986
31,0.0036666666666666666,0.14300000000000002,0.857,0.9963333333333333
32,0.008666666666666666,0.21699999999999997,0.783,0.9913333333333333
33,0.011666666666666667,0.28400000000000003,0.716,0.9883333333333333
34,0.011666666666666667,0.266,0.734,0.9883333333333333
35,0.003,0.10599999999999998,0.894,0.997
36,0.004666666666666667,0.18400000000000005,0.816,0.9953333333333333
37,0.004,0.14700000000000002,0.853,0.996
38,0.009333333333333334,0.239,0.761,0.9906666666666667
39,0.006,0.19599999999999995,0.804,0.994
40,0.005333333333333333,0.17100000000000004,0.829,0.9946666666666667
41,0.002,0.10499999999999998,0.895,0.998
42,0.02,0.30200000000000005,0.698,0.98
43,0.0033333333333333335,0.127,0.873,0.9966666666666667
44,0.003,0.10999999999999999,0.89,0.997
45,0.0026666666666666666,0.118,0.882,0.9973333333333333
46,0.003,0.122,0.878,0.997
47,0.011333333333333334,0.27,0.73,0.9886666666666667
48,0.006666666666666667,0.19299999999999995,0.807,0.9933333333333333
49,0.009333333333333334,0.245,0.755,0.9906666666666667
